,year,hist0,hist1,winter05,winter95,spring05,spring95,summer05,summer95,autumn05,autumn95,Kreise_Code
808,2010,1975,2005,-9.770990409,5.129790193,-1.873413871,15.75073284,9.138686111,21.06326194,-2.103019399,15.37196627,9479
809,2011,1976,2006,-9.793015806,5.157828503,-2.034071472,15.71192981,9.177076271,21.21600357,-2.047922724,15.40469293,9479
810,2012,1977,2007,-9.738127069,5.348918053,-1.873413871,15.79953266,9.213198951,21.11306323,-2.09832576,15.38131648,9479
811,2013,1978,2008,-9.737194975,5.439591873,-1.873413871,15.8445485,9.214641513,21.21714439,-2.09832576,15.40469293,9479
812,2014,1979,2009,-9.776365789,5.429002039,-1.880227189,15.94152944,9.293969409,21.2277774,-2.04546128,15.44658653,9479
813,2015,1980,2010,-9.782941851,5.226627726,-1.990329154,15.76818311,9.293969409,21.31738372,-2.09832576,15.39230516,9479
814,2016,1981,2011,-9.739882888,5.345742182,-1.94199997,15.86409022,9.384940053,21.36160748,-1.92580102,15.44374569,9479
815,2017,1982,2012,-9.777836774,5.380571949,-1.934141131,15.95692797,9.417072419,21.48770372,-1.864413727,15.47050748,9479
816,2018,1983,2013,-9.679275926,5.439591873,-2.223591803,15.94152944,9.417072419,21.60521277,-1.90508998,15.37196627,9479
817,2019,1984,2014,-9.639501029,5.458902785,-2.223591803,15.95692797,9.451824731,21.60521277,-1.747458163,15.4192928,9479
818,2020,1985,2015,-9.602187737,5.626160181,-2.028237352,15.97146701,9.53980564,21.90282981,-1.747458163,15.4192928,9479
819,2000,1965,1995,-8.458658401,6.434595064,-0.250551735,16.63462956,10.74415397,22.21059934,-0.700478009,16.12230195,9478
820,2001,1966,1996,-8.638442549,6.387551255,-0.253824973,16.66223005,10.77367424,22.23012936,-0.606197835,16.12230195,9478
821,2002,1967,1997,-8.579334202,6.377745568,-0.237286368,16.66223005,10.79239976,22.23773748,-0.601474382,16.13866928,9478
822,2003,1968,1998,-8.458221562,6.461694774,-0.253824973,16.69011374,10.81330688,22.28292468,-0.700478009,16.1267259,9478
823,2004,1969,1999,-8.410987968,6.554380004,-0.213114704,16.69011374,10.82539769,22.30991813,-0.700478009,16.25805246,9478
824,2005,1970,2000,-8.256807335,6.611662599,-0.145162076,16.84040623,10.87593638,22.2967947,-0.607433724,16.35992294,9478
825,2006,1971,2001,-8.201500972,6.677764417,0.025241936,16.96385953,10.85247113,22.36306724,-0.676414903,16.34430461,9478
826,2007,1972,2002,-8.148124019,6.812085086,0.136341044,16.96385953,10.94695712,22.39253076,-0.607433724,16.36397768,9478
827,2008,1973,2003,-8.132215139,6.841943668,0.119483859,17.018654,10.99100412,22.64570951,-0.596675632,16.41670916,9478
828,2009,1974,2004,-8.085609688,6.880680172,0.059660505,16.99349516,10.97740726,22.6856537,-0.559734251,16.41507338,9478
829,2010,1975,2005,-8.097249643,6.773280036,0.014264097,17.10355299,11.00570777,22.71767691,-0.601474382,16.46013084,9478
830,2011,1976,2006,-8.116266262,6.865314646,-0.16609566,17.08198841,11.01924383,22.86810216,-0.559734251,16.48499595,9478
831,2012,1977,2007,-8.042243718,6.92652909,0.023932446,17.21398801,11.04505579,22.8095097,-0.596675632,16.46522469,9478
832,2013,1978,2008,-8.021332372,7.019488504,0.018923183,17.27606929,11.04640922,22.83255107,-0.606197835,16.51754683,9478
833,2014,1979,2009,-8.141392002,7.009859507,0.008403646,17.29509759,11.17486068,22.84519768,-0.579901639,16.57316048,9478
834,2015,1980,2010,-8.116266262,6.890864119,-0.127203929,17.22102557,11.17486068,22.92103468,-0.606197835,16.54306917,9478
835,2016,1981,2011,-7.997837402,6.92652909,-0.127203929,17.26613731,11.24187633,22.92103468,-0.530022848,16.60348055,9478
836,2017,1982,2012,-8.024412079,6.998218501,-0.119075749,17.39683899,11.27825075,23.00553615,-0.436768193,16.72998029,9478
837,2018,1983,2013,-7.797841554,7.009572842,-0.253824973,17.33362803,11.28641955,23.08543,-0.543509203,16.5662564,9478
838,2019,1984,2014,-7.719936263,7.009572842,-0.240087149,17.46180742,11.31253903,23.0129195,-0.358060642,16.60348055,9478
839,2020,1985,2015,-7.697064519,7.124418014,-0.146536229,17.50105763,11.43544624,23.24183164,-0.275341947,16.59750989,9478
840,2000,1965,1995,-9.077666348,6.01751321,-0.731002586,16.13928449,10.28799807,21.72071432,-1.128404109,15.70720148,9477
841,2001,1966,1996,-9.244560137,5.970470374,-0.813680634,16.1935016,10.33267099,21.74134927,-0.995933308,15.70720148,9477
842,2002,1967,1997,-9.144106718,5.970470374,-0.782588624,16.16946786,10.33267099,21.72736618,-0.995933308,15.75677763,9477
843,2003,1968,1998,-9.08589924,6.094761336,-0.801130694,16.20343419,10.35220081,21.75221447,-1.128404109,15.75677763,9477
844,2004,1969,1999,-9.014165231,6.124215036,-0.705463164,16.20343419,10.37190572,21.75221447,-1.150306455,15.97381959,9477
845,2005,1970,2000,-8.939396726,6.192823788,-0.624970695,16.26619843,10.45441206,21.74405112,-1.049863595,16.02248417,9477
846,2006,1971,2001,-8.915016028,6.227952034,-0.438934002,16.39746162,10.43781227,21.79906723,-1.128404109,16.00739999,9477
847,2007,1972,2002,-8.864516859,6.296054033,-0.315933844,16.39746162,10.51021574,21.77623355,-1.049863595,16.02248417,9477
848,2008,1973,2003,-8.843150369,6.340677701,-0.327036877,16.63085765,10.55091313,22.00746486,-0.991773965,16.02784427,9477
849,2009,1974,2004,-8.806542457,6.399770822,-0.375897598,16.47334989,10.53775265,22.00746486,-0.899930759,16.02683429,9477
850,2010,1975,2005,-8.808687064,6.280530892,-0.518510285,16.68022614,10.55091313,22.0303944,-1.008162306,16.08634879,9477
851,2011,1976,2006,-8.812427762,6.369018004,-0.731002586,16.64681765,10.57474099,22.16254929,-0.9258205,16.09264344,9477
852,2012,1977,2007,-8.77357557,6.440304957,-0.506704171,16.71487375,10.57871665,22.07036728,-0.995933308,16.08634879,9477
853,2013,1978,2008,-8.772903738,6.542098856,-0.518510285,16.81530271,10.58046661,22.07036728,-1.008162306,16.15489571,9477
854,2014,1979,2009,-8.84200565,6.539906139,-0.580190686,16.8864868,10.65768483,22.07697547,-0.940677455,16.22565696,9477
855,2015,1980,2010,-8.809366891,6.402210233,-0.689391161,16.73267823,10.6585064,22.18298616,-0.991773965,16.16340133,9477
856,2016,1981,2011,-8.786850274,6.431368034,-0.668418817,16.81530271,10.7073526,22.21364345,-0.845948553,16.2833941,9477
857,2017,1982,2012,-8.805882258,6.539906139,-0.668418817,16.92515933,10.83839378,22.32611644,-0.789770687,16.29092601,9477
858,2018,1983,2013,-8.638895807,6.550384338,-0.800945081,16.88662781,10.83839378,22.42929789,-0.845948553,16.17580988,9477
859,2019,1984,2014,-8.478448101,6.556832288,-0.798049996,16.93746645,10.86504283,22.41489325,-0.672500583,16.2833941,9477
860,2020,1985,2015,-8.464372016,6.703782081,-0.715480493,16.9486924,10.93302534,22.61885692,-0.64930333,16.2833941,9477
861,2000,1965,1995,-9.40505003,5.186594828,-1.673051509,15.64263966,9.547485405,21.29232406,-1.612185794,15.27699742,9476
862,2001,1966,1996,-9.48859792,5.147820567,-1.701836485,15.68218442,9.628643002,21.30334861,-1.536366718,15.2660525,9476
863,2002,1967,1997,-9.4243375,5.139819978,-1.67994699,15.64263966,9.620223599,21.29303007,-1.531514682,15.27699742,9476
864,2003,1968,1998,-9.419766661,5.262120895,-1.701836485,15.64315043,9.639615077,21.32515825,-1.622201581,15.25916155,9476
865,2004,1969,1999,-9.388641647,5.293142716,-1.596412192,15.64315043,9.661317373,21.38603511,-1.650226539,15.49035764,9476
866,2005,1970,2000,-9.283853714,5.410681068,-1.434493279,15.712176,9.713406762,21.32515825,-1.582364439,15.49035764,9476
867,2006,1971,2001,-9.249880223,5.46607274,-1.332863857,15.83803768,9.706861052,21.42569363,-1.622201581,15.3677173,9476
868,2007,1972,2002,-9.248841054,5.554366048,-1.208184529,15.81123545,9.739415894,21.42569363,-1.593633977,15.4199078,9476
869,2008,1973,2003,-9.229531255,5.589887204,-1.208184529,15.99094743,9.816082325,21.63608523,-1.536366718,15.49296301,9476
870,2009,1974,2004,-9.137829634,5.662593867,-1.219844354,15.93120893,9.816082325,21.65877225,-1.479929753,15.4199078,9476
871,2010,1975,2005,-9.172956093,5.534642303,-1.332863857,16.06214102,9.842342387,21.70140469,-1.582364439,15.53643508,9476
872,2011,1976,2006,-9.201139721,5.597658532,-1.556460369,16.04545669,9.859258983,21.80446494,-1.531514682,15.71570686,9476
873,2012,1977,2007,-9.098012935,5.752614837,-1.331534648,16.07871773,9.888085521,21.74575634,-1.566353907,15.71570686,9476
874,2013,1978,2008,-9.097433245,5.791166359,-1.331534648,16.18864844,9.898804597,21.77299476,-1.593633977,15.7472707,9476
875,2014,1979,2009,-9.137829634,5.786235892,-1.352325213,16.22432839,9.949130323,21.78072387,-1.531514682,15.82524739,9476
876,2015,1980,2010,-9.200024355,5.725603731,-1.482128821,16.16980429,9.958047832,21.89956998,-1.550391956,15.76418582,9476
877,2016,1981,2011,-9.107998431,5.752614837,-1.406361681,16.21631692,10.0433868,21.91553136,-1.380280386,15.8426633,9476
878,2017,1982,2012,-9.200024355,5.791166359,-1.403905865,16.3184772,10.06253788,22.02319529,-1.380280386,15.85999409,9476
879,2018,1983,2013,-9.097288644,5.819836391,-1.701846778,16.30331437,10.07630812,22.08127322,-1.467826105,15.73293234,9476
880,2019,1984,2014,-9.067622162,5.832153387,-1.677412706,16.36398064,10.07982773,22.07083384,-1.187304658,15.77803721,9476
881,2020,1985,2015,-9.044820517,5.998444898,-1.447183497,16.42322869,10.16506753,22.20351396,-1.194551493,15.77632344,9476
882,2000,1965,1995,-10.04196461,4.939153509,-2.134433122,15.18553797,9.105959375,20.69721157,-1.899688087,15.01406228,9475
883,2001,1966,1996,-10.29659694,4.919068296,-2.198638194,15.25687107,9.108758421,20.7103394,-1.775076825,15.01406228,9475
884,2002,1967,1997,-10.12442222,4.876173063,-2.180672235,15.20327802,9.108758421,20.70495738,-1.75834364,15.02823592,9475
885,2003,1968,1998,-10.12442222,5.028605789,-2.198638194,15.21871015,9.16526578,20.70495738,-1.963015025,15.01406228,9475
886,2004,1969,1999,-10.10047345,5.071601603,-2.117896819,15.21871015,9.214266947,20.73131024,-1.968295742,15.23632124,9475
887,2005,1970,2000,-10.04091278,5.241425022,-1.957041519,15.40966776,9.248914118,20.73131024,-1.884517075,15.25437293,9475
888,2006,1971,2001,-10.03070641,5.289645882,-1.816195775,15.48699103,9.238248296,20.79029206,-1.968295742,15.23632124,9475
889,2007,1972,2002,-9.9576995,5.531101435,-1.688384317,15.47300689,9.298954051,20.76887745,-1.897534828,15.25437293,9475
890,2008,1973,2003,-9.919608373,5.549624009,-1.69621846,15.60604959,9.348490927,20.98882859,-1.854150283,15.40044155,9475
891,2009,1974,2004,-9.857420125,5.607566108,-1.761081788,15.53555647,9.360184052,20.99573166,-1.767950286,15.39767949,9475
892,2010,1975,2005,-9.861826585,5.531101435,-1.849635225,15.64732226,9.36429641,21.00833252,-1.87972609,15.42606918,9475
893,2011,1976,2006,-9.917371557,5.572723028,-2.089669493,15.63320458,9.379900624,21.13539128,-1.775076825,15.50481941,9475
894,2012,1977,2007,-9.823628592,5.689392016,-1.8533406,15.70393116,9.398590088,21.08820726,-1.87972609,15.4963653,9475
895,2013,1978,2008,-9.821552166,5.738367843,-1.8533406,15.81089531,9.403366314,21.23940821,-1.87972609,15.55387957,9475
896,2014,1979,2009,-9.857420125,5.735478784,-1.859333836,15.89301127,9.474888035,21.24428628,-1.769567361,15.59712951,9475
897,2015,1980,2010,-9.862549489,5.66090654,-2.006338022,15.70994779,9.480511267,21.37546935,-1.862534412,15.57588799,9475
898,2016,1981,2011,-9.819136483,5.676507021,-1.920190933,15.86214357,9.511305859,21.45359144,-1.699107534,15.67898073,9475
899,2017,1982,2012,-9.878949773,5.733727538,-1.903730641,15.98974463,9.521310804,21.52927308,-1.665953128,15.64893051,9475
900,2018,1983,2013,-9.775248938,5.735478784,-2.168266642,15.93043848,9.521310804,21.68276996,-1.699107534,15.56115936,9475
901,2019,1984,2014,-9.744392963,5.745026408,-2.168266642,15.98974463,9.540884576,21.70382084,-1.537025148,15.61343498,9475
902,2020,1985,2015,-9.691438757,5.874642737,-2.049277748,16.00748646,9.636755353,21.94667614,-1.537025148,15.61343498,9475
903,2000,1965,1995,-8.360177315,6.565644544,-0.322400181,16.74018499,10.73883476,22.39419369,-0.765720784,16.31690188,9474
904,2001,1966,1996,-8.521194876,6.527027391,-0.322400181,16.78204922,10.75591746,22.41606687,-0.715729788,16.31302799,9474
905,2002,1967,1997,-8.407346724,6.456141853,-0.288712008,16.79466505,10.78208328,22.40467794,-0.675381302,16.31690188,9474
906,2003,1968,1998,-8.359462837,6.616739564,-0.300340678,16.8334593,10.78208328,22.43482397,-0.771675196,16.32154523,9474
907,2004,1969,1999,-8.281173476,6.699582948,-0.223672359,16.8334593,10.83331323,22.4419875,-0.796541275,16.59714952,9474
908,2005,1970,2000,-8.126610686,6.841439812,-0.08913955,17.00399608,10.90888847,22.4419875,-0.737395526,16.62797474,9474
909,2006,1971,2001,-8.125195648,6.875900104,0.082104416,17.1213627,10.8859528,22.61048622,-0.79480822,16.59882781,9474
910,2007,1972,2002,-8.066537334,6.986777296,0.186614053,17.07047195,10.93670076,22.64453503,-0.737395526,16.62797474,9474
911,2008,1973,2003,-8.07606856,7.001827448,0.156034867,17.16546687,11.02382409,22.79571292,-0.674309445,16.72559421,9474
912,2009,1974,2004,-8.0256333,7.059372799,0.117070256,17.13788262,11.02382409,22.82907655,-0.63789885,16.71805911,9474
913,2010,1975,2005,-8.031816114,6.980636683,0.042044976,17.25194333,11.05887831,22.89627144,-0.675381302,16.7704248,9474
914,2011,1976,2006,-8.058437519,7.005434796,-0.118811611,17.20431942,11.08954992,23.11112787,-0.61770862,16.84215215,9474
915,2012,1977,2007,-7.845905158,7.151172962,0.067087165,17.3107208,11.13048368,23.03055972,-0.674309445,16.77775417,9474
916,2013,1978,2008,-7.84510545,7.232532059,0.05119284,17.44331319,11.14762841,23.04668456,-0.685197462,16.84901312,9474
917,2014,1979,2009,-8.0256333,7.197843601,0.00888752,17.48705231,11.24569615,23.07162175,-0.655894341,16.9531258,9474
918,2015,1980,2010,-7.851375979,7.116729551,-0.079255006,17.44331319,11.27485561,23.21928992,-0.685197462,16.93775465,9474
919,2016,1981,2011,-7.774108594,7.185197209,-0.079255006,17.48705231,11.36064602,23.24560049,-0.52500487,16.95879114,9474
920,2017,1982,2012,-7.77775974,7.232532059,-0.079255006,17.58565992,11.39807819,23.35807216,-0.407056885,16.98075095,9474
921,2018,1983,2013,-7.654850223,7.232532059,-0.231379841,17.55029683,11.3836908,23.44633575,-0.514104096,16.98075095,9474
922,2019,1984,2014,-7.519967523,7.205480859,-0.208575624,17.58565992,11.4167848,23.40874201,-0.267333087,17.08933434,9474
923,2020,1985,2015,-7.426138095,7.293662551,-0.096502807,17.59277206,11.50710167,23.72316778,-0.255124601,17.08933434,9474
924,2000,1965,1995,-8.225849313,6.404401092,-0.257011879,16.76973938,10.81448404,22.50426596,-0.706922533,16.28030486,9473
925,2001,1966,1996,-8.513337828,6.354452919,-0.273689528,16.80479982,10.84327402,22.52845341,-0.583549159,16.28030486,9473
926,2002,1967,1997,-8.468164827,6.333214912,-0.260564632,16.7829035,10.84327402,22.50426596,-0.579581652,16.28030486,9473
927,2003,1968,1998,-8.392421268,6.415435764,-0.279339561,16.80479982,10.84884406,22.54299745,-0.667582182,16.24327612,9473
928,2004,1969,1999,-8.217900288,6.468575904,-0.207736529,16.77652955,10.8868436,22.55134616,-0.680880024,16.46098225,9473
929,2005,1970,2000,-8.12897519,6.511738882,-0.110957539,16.88039413,10.94871295,22.52845341,-0.630547641,16.46516443,9473
930,2006,1971,2001,-8.085267533,6.556930401,-0.025063377,17.04954651,10.93916876,22.60534757,-0.667582182,16.46098225,9473
931,2007,1972,2002,-8.047650473,6.727758695,0.089806934,17.00672153,10.98160284,22.63552584,-0.630547641,16.4765035,9473
932,2008,1973,2003,-8.019418293,6.735001878,0.081541517,17.12345872,11.01918597,22.75789839,-0.583549159,16.53590179,9473
933,2009,1974,2004,-7.981963658,6.833735334,0.053487568,17.09821969,11.01296561,22.75789839,-0.513228414,16.51834703,9473
934,2010,1975,2005,-7.985072242,6.708335393,-0.046730078,17.15986367,11.01918597,22.78672934,-0.583549159,16.55372143,9473
935,2011,1976,2006,-7.997782956,6.755827129,-0.14694259,17.14871348,11.02570797,22.88628046,-0.522644383,16.56936259,9473
936,2012,1977,2007,-7.923328605,6.917964313,-0.025063377,17.20704975,11.04750578,22.7385165,-0.579581652,16.56936259,9473
937,2013,1978,2008,-7.92319022,7.022926522,-0.038448667,17.25436937,11.08396109,22.77428425,-0.620279634,16.57921257,9473
938,2014,1979,2009,-8.084666289,7.02049401,-0.048780736,17.28029142,11.20139999,22.78672934,-0.522644383,16.80030774,9473
939,2015,1980,2010,-8.096808613,6.843985081,-0.125989495,17.22077106,11.20139999,22.90728854,-0.579581652,16.6479754,9473
940,2016,1981,2011,-7.98607403,6.873315738,-0.110957539,17.2518087,11.26002773,22.90728854,-0.380826708,16.80539231,9473
941,2017,1982,2012,-8.082234766,6.988846124,-0.098650095,17.39364751,11.28819189,23.01507135,-0.375554559,16.80539231,9473
942,2018,1983,2013,-7.92319022,6.996653569,-0.273689528,17.33913108,11.30646489,23.07359788,-0.448214469,16.63883144,9473
943,2019,1984,2014,-7.894656857,6.988846124,-0.260564632,17.4147279,11.3341644,22.98746059,-0.266198112,16.77867608,9473
944,2020,1985,2015,-7.805568071,7.103002864,-0.143323589,17.44624302,11.43949438,23.19791344,-0.230729816,16.74578788,9473
945,2000,1965,1995,-8.986043996,5.794920249,-0.900855562,16.0495638,10.03570993,21.61233617,-1.292669151,15.68311541,9472
946,2001,1966,1996,-9.157317799,5.709110079,-0.953334018,16.15447916,10.04737763,21.62490052,-1.209449839,15.67699186,9472
947,2002,1967,1997,-9.074127763,5.690055223,-0.900855562,16.15447916,10.04737763,21.61461609,-1.208146871,15.68693688,9472
948,2003,1968,1998,-9.046375105,5.832729167,-0.94545259,16.16527792,10.08357867,21.64351414,-1.310092923,15.68311541,9472
949,2004,1969,1999,-8.967449029,5.862404895,-0.815445209,16.16527792,10.1350504,21.65427773,-1.310092923,15.88275676,9472
950,2005,1970,2000,-8.851764285,5.969356422,-0.635833023,16.29941363,10.21747017,21.65427773,-1.227473937,15.94121833,9472
951,2006,1971,2001,-8.776867018,6.039733778,-0.487413115,16.4057899,10.20810244,21.71478551,-1.292669151,15.94121833,9472
952,2007,1972,2002,-8.749604928,6.196620103,-0.404974225,16.41582701,10.23487197,21.75278622,-1.227473937,15.96550132,9472
953,2008,1973,2003,-8.737545823,6.207777366,-0.416174314,16.57154385,10.26101313,21.9520443,-1.208146871,16.08676033,9472
954,2009,1974,2004,-8.686245985,6.257902447,-0.448118727,16.52162434,10.26101313,21.96618035,-1.180114998,16.06903202,9472
955,2010,1975,2005,-8.693099886,6.191764848,-0.509888717,16.61499483,10.29463228,22.02324699,-1.216324379,16.12321403,9472
956,2011,1976,2006,-8.736985326,6.237270639,-0.805025107,16.61356036,10.31593584,22.21955433,-1.180114998,16.15029288,9472
957,2012,1977,2007,-8.656736625,6.330434231,-0.507327918,16.65807004,10.33586582,22.15514392,-1.216324379,16.12321403,9472
958,2013,1978,2008,-8.656524027,6.464033184,-0.509888717,16.73454253,10.34368972,22.1950679,-1.227473937,16.18416968,9472
