Kreise_Code,year,EU_Code,gdppc,ln_gdppc,ln_gdppc.d1,tas,tas2,prec,prec2,full05_colddays_f1,full95_hotdays_f1,full05_colddays_f2,full95_hotdays_f2,sq95_hotdays_f1,sq05_colddays_f1,sq95_hotdays_f2,sq05_colddays_f2,full95_wetweeks_f1,full05_dryweeks_f1,full00_dryweeks_f1,sq95_wetweeks_f1,sq05_dryweeks_f1,full95_wetweeks_f2,full05_dryweeks_f2,sq95_wetweeks_f2,sq05_dryweeks_f2,full_mean_precpd,full_std_precpd,sq_mean_precpd,sq_std_precpd
12070,2000.0,DE40F,17865.0,9.79059877045751,0.03712048524809042,10.067680513508064,101.35819092207,5.682781700961828,32.294007860786614,5.0,18.0,5.0,12.0,24.0,6.0,18.0,7.0,1.0,3.0,1.0,1.0,12.0,1.0,3.0,1.0,3.0,1.9198586827573725,3.146606502755715,1.916314968371062,0.6387884114784689
12070,2001.0,DE40F,18910.0,9.847446161652503,0.05684739119499227,9.064413749051337,82.16359661399088,6.733710942821181,45.34286306146972,8.0,26.0,9.0,24.0,37.0,9.0,31.0,11.0,1.0,3.0,0.0,1.0,12.0,1.0,3.0,1.0,3.0,2.1791944798774034,3.412760816412276,2.2230147082916867,0.7639755716974619
12070,2002.0,DE40F,19260.0,9.865785685352117,0.018339523699614446,9.539899057535392,91.00967402796464,8.167225429811536,66.70357122136022,12.0,34.0,13.0,26.0,38.0,17.0,27.0,18.0,8.0,5.0,3.0,9.0,20.0,8.0,5.0,10.0,5.0,2.8859453815588467,4.688593416235243,2.901830886078371,0.4373895497779081
12070,2003.0,DE40F,18901.0,9.846970109700957,-0.018815575651160543,9.374840516701871,87.88763471359505,4.439869303374578,19.71243943104786,14.0,45.0,17.0,40.0,37.0,11.0,26.0,14.0,1.0,7.0,1.0,2.0,28.0,1.0,7.0,2.0,7.0,1.734323946630694,3.5214222855345394,1.7608433067160758,0.6761147097912967
12070,2004.0,DE40F,19634.0,9.885018036252466,0.0380479265515099,9.120138493678072,83.17692614386856,6.1433181085620205,37.74035738298604,9.0,18.0,9.0,15.0,29.0,1.0,22.0,1.0,2.0,3.0,1.0,3.0,12.0,2.0,3.0,3.0,3.0,2.0824807147667843,3.229359457783929,2.186091409994636,1.0475387165776129
12070,2005.0,DE40F,20273.0,9.917045230468194,0.032027194215727306,9.225103238577624,85.10252976241537,5.857809150866579,34.31392804797623,6.0,30.0,12.0,24.0,37.0,4.0,30.0,8.0,2.0,4.0,0.0,5.0,16.0,2.0,4.0,4.0,4.0,2.130112418496937,3.505429643139203,2.1764974318148784,0.8395685878330711
12070,2006.0,DE40F,21460.0,9.973946016184689,0.05690078571649515,9.839714883539346,96.81998898934572,5.3369104520895,28.48261317362215,18.0,42.0,21.0,37.0,47.0,6.0,39.0,8.0,0.0,8.0,0.0,1.0,32.0,0.0,8.0,1.0,8.0,1.8595506801705577,2.610603708903942,1.8826147151415475,0.256849167867793
12070,2007.0,DE40F,22181.0,10.006991345550789,0.03304532936610016,10.155522305142004,103.1346332902368,8.372017321060008,70.0906740241288,4.0,25.0,6.0,20.0,36.0,3.0,27.0,4.0,9.0,1.0,0.0,8.0,4.0,9.0,2.0,10.0,2.0,3.100747155948152,4.464543409998083,3.141391130271936,1.061671052209327
12070,2008.0,DE40F,22666.0,10.028621283292894,0.0216299377421052,9.902086651717454,98.05132005812098,6.253458255114151,39.105740148455325,3.0,24.0,4.0,22.0,31.0,5.0,25.0,11.0,5.0,2.0,0.0,6.0,8.0,5.0,2.0,6.0,2.0,2.233377948255054,3.711840845026257,2.2230532833262924,0.47757376007172436
12070,2009.0,DE40F,22221.0,10.008793066681399,-0.019828216611495364,9.410537803421466,88.55822174962451,5.900779368375998,34.819197154251846,10.0,28.0,16.0,24.0,18.0,5.0,5.0,6.0,2.0,4.0,2.0,1.0,16.0,2.0,4.0,1.0,4.0,2.16940417955,3.978641712127895,2.164341202143029,0.620614025431665
12070,2010.0,DE40F,23745.0,10.075127260983223,0.06633419430182386,7.995557185013589,63.92893469882243,6.878443938284948,47.31299101212895,35.0,35.0,45.0,27.0,43.0,24.0,29.0,31.0,4.0,3.0,0.0,4.0,12.0,4.0,3.0,5.0,3.0,2.483192757503592,4.175636888044838,2.4719627769627994,0.7645706030313177
12070,2011.0,DE40F,25284.0,10.137927063592189,0.062799802608966,9.756415576977991,95.1876449106988,6.336420670000812,40.150226907213536,8.0,19.0,10.0,9.0,26.0,0.0,16.0,2.0,4.0,6.0,1.0,3.0,24.0,4.0,6.0,2.0,6.0,2.4751643242190684,4.268988544104044,2.420257282810853,0.9188023593133858
12070,2012.0,DE40F,26173.0,10.172483624032427,0.03455656044023847,9.136602242379595,83.47750053545585,5.549746277695635,30.79968374679656,18.0,22.0,22.0,17.0,38.0,18.0,21.0,27.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,0.0,1.831599431582719,2.913997311096945,1.8350707464203453,0.05640324006600806
12070,2013.0,DE40F,26568.0,10.187462763056583,0.01497913902415604,9.102120711483964,82.84860144642532,6.134837977007092,37.63623700412848,18.0,32.0,20.0,23.0,31.0,15.0,24.0,19.0,4.0,4.0,1.0,2.0,16.0,4.0,4.0,2.0,4.0,2.1450482437087746,3.771880171422884,2.172725223300976,0.3254165496754575
12070,2014.0,DE40F,27813.0,10.233258816275091,0.04579605321850799,10.498335059631264,110.215039024283,5.870948669309769,34.468038277670146,10.0,32.0,12.0,26.0,55.0,4.0,32.0,5.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,3.0,1.0,1.9504812854849711,3.3589755293310763,2.0043527109182837,0.9469986484599459
12070,2015.0,DE40F,27645.0,10.227200158772034,-0.006058657503057674,10.054391392816624,101.09078627994502,6.241553122123121,38.95698537628488,1.0,30.0,1.0,22.0,32.0,3.0,18.0,10.0,5.0,3.0,1.0,4.0,12.0,5.0,3.0,4.0,3.0,2.3732141148757124,3.963774762552899,2.3497835175595863,0.631596026838394
12070,2016.0,DE40F,27016.0,10.204184562065404,-0.023015596706629893,9.83504314349243,96.72807363435744,5.091791883083541,25.926344580635437,10.0,34.0,11.0,27.0,29.0,5.0,15.0,9.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.8788899937577657,3.1746752154735915,1.9245021817574892,0.34210884091418625
12070,2017.0,DE40F,28505.0,10.257834789465683,0.05365022740027925,9.76714356409593,95.39709340166054,8.50700593578094,72.36914999141214,6.0,24.0,11.0,14.0,29.0,3.0,20.0,6.0,4.0,3.0,0.0,5.0,12.0,4.0,3.0,5.0,2.0,3.071121276455215,6.854843712606167,3.090408234301558,0.7805436699672808
12070,2018.0,DE40F,28091.0,10.24320451932223,-0.014630270143452861,10.618658051011556,112.75589880431254,3.9688094531598135,15.751448475490696,9.0,57.0,13.0,40.0,44.0,8.0,38.0,12.0,0.0,6.0,2.0,1.0,24.0,0.0,6.0,1.0,6.0,1.7717899344463457,3.1048957163139908,1.7898750019996874,0.4703615630735187
12070,2019.0,DE40F,28293.0,10.250369703211994,0.007165183889764393,10.758356549411443,115.74223564426414,5.635978853455457,31.76425763659709,4.0,48.0,5.0,37.0,52.0,2.0,40.0,6.0,3.0,3.0,3.0,3.0,12.0,3.0,3.0,2.0,3.0,2.1429577389564467,3.55646496798726,2.145964584490018,0.24079288278461888
12071,1991.0,DE40G,15978.0,9.678968055041988,,9.039382135386347,81.71042938954184,4.196936547906185,17.61427638715069,16.0,27.0,16.0,27.0,29.0,14.0,29.0,13.0,2.0,5.0,1.0,3.0,20.0,2.0,4.0,2.0,5.0,1.4422462363938762,3.1577709666258653,1.3964837627276632,0.6184916305457612
12071,1992.0,DE40G,19190.0,9.862144589001746,0.18317653395975775,9.95874856848515,99.17667305030504,4.854947447437001,23.57051471737505,12.0,36.0,12.0,37.0,26.0,9.0,26.0,9.0,1.0,3.0,0.0,3.0,12.0,1.0,3.0,3.0,2.0,1.6975340725304198,2.780880529470087,1.6600050490902332,0.5046023689656857
12071,1993.0,DE40G,19759.0,9.891364362733817,0.02921977373207163,8.87702471683405,78.80156782328265,7.393264605981343,54.660361534056456,23.0,12.0,21.0,13.0,26.0,24.0,27.0,23.0,5.0,2.0,0.0,2.0,8.0,5.0,1.0,3.0,1.0,2.5760503853593515,4.296201226155505,2.617846044477333,1.0199033019925248
12071,1994.0,DE40G,20046.0,9.905784911584812,0.014420548850994308,10.023890227134045,100.47837528563338,7.152218371915499,51.15422763956559,8.0,37.0,8.0,37.0,33.0,2.0,35.0,2.0,5.0,4.0,1.0,4.0,16.0,6.0,3.0,4.0,3.0,2.500775654515908,4.911148233706872,2.5539411631674587,0.8807270982666704
12071,1995.0,DE40G,21953.0,9.996659083423923,0.09087417183911128,9.265054282202051,85.8412308521506,6.869659318709971,47.19221915513874,14.0,31.0,14.0,32.0,28.0,14.0,25.0,14.0,6.0,3.0,1.0,8.0,12.0,7.0,3.0,8.0,3.0,2.385298374552074,4.897789066322858,2.480566006918336,1.151914524164724
12071,1996.0,DE40G,23404.0,10.060662226908127,0.06400314348420366,7.370880091392337,54.32987332168391,5.563314386276866,30.95046696055514,42.0,11.0,42.0,11.0,12.0,41.0,10.0,43.0,3.0,2.0,1.0,3.0,8.0,3.0,2.0,3.0,2.0,2.015693618216254,5.017670707400429,1.9926821868859448,1.1070488693943363
12071,1997.0,DE40G,23555.0,10.067093391134142,0.006431164226015085,9.115790098819316,83.09762912573227,6.131463204006693,37.594841022088026,16.0,24.0,16.0,21.0,26.0,21.0,22.0,23.0,2.0,6.0,0.0,2.0,24.0,3.0,4.0,2.0,5.0,2.287859404480108,4.713401014548915,2.35850916879515,1.2390412566499767
12071,1998.0,DE40G,24031.0,10.087099942513005,0.02000655137886298,9.585702394160585,91.88569038941591,6.955306127149505,48.37628332236345,16.0,16.0,16.0,15.0,30.0,12.0,30.0,12.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,2.287929647088652,3.688488612714713,2.3021975534614123,0.6485577448525744
12071,1999.0,DE40G,24554.0,10.108630052740786,0.021530110227780952,10.095615005320653,101.92144233565548,5.025056348453771,25.251191305135546,5.0,26.0,6.0,23.0,16.0,3.0,15.0,4.0,0.0,2.0,2.0,1.0,8.0,0.0,2.0,1.0,3.0,1.7631776661241303,2.726524553935741,1.7982700661193325,0.43104743776784377
12071,2000.0,DE40G,23648.0,10.071033823747928,-0.037596228992857306,10.57526792171806,111.83629161611904,5.619399565991585,31.57765148226641,4.0,19.0,6.0,19.0,28.0,8.0,29.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.9113603965957755,3.084693240526886,1.8907846598354847,0.6877636143666043
12071,2001.0,DE40G,22678.0,10.029150570531785,-0.0418832532161435,9.44485447196694,89.20527599663393,5.856562867438895,34.29932862026409,10.0,26.0,11.0,26.0,36.0,13.0,33.0,14.0,2.0,2.0,0.0,3.0,8.0,2.0,1.0,2.0,1.0,1.978568536296924,2.942579113018844,1.9735645157730195,0.495462769612583
12071,2002.0,DE40G,23384.0,10.059807306791082,0.030656736259297546,9.866985705890606,97.35740692024956,7.491173082516841,56.11767415222487,18.0,31.0,20.0,29.0,31.0,22.0,23.0,22.0,3.0,2.0,0.0,3.0,8.0,2.0,2.0,3.0,2.0,2.7541077509253067,4.9988925371495965,2.75850600192126,0.6031405872817338
12071,2003.0,DE40G,22152.0,10.005683064850798,-0.054124241940284534,9.51854101245037,90.60262300569973,4.041017869038259,16.329825417886514,17.0,39.0,18.0,37.0,28.0,14.0,25.0,15.0,2.0,6.0,2.0,2.0,24.0,2.0,4.0,2.0,3.0,1.6698420946439076,2.861537338134933,1.7048446656433804,0.5181457308906569
12071,2004.0,DE40G,22405.0,10.017039427220244,0.011356362369445705,9.281850799626536,86.15275426652777,6.091491910824635,37.10627369964196,8.0,18.0,10.0,17.0,20.0,5.0,17.0,6.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.247782992924219,3.797423666114992,2.287188757144559,0.537843546521445
12071,2005.0,DE40G,23135.0,10.0491019013411,0.032062474120856166,9.26858689785615,85.90670308311068,6.517049003558721,42.47192771478572,11.0,17.0,17.0,15.0,24.0,7.0,20.0,8.0,3.0,7.0,2.0,2.0,28.0,3.0,7.0,3.0,7.0,2.670921722769968,4.268264602451733,2.7258664403701425,1.2888443927892754
12071,2006.0,DE40G,26661.0,10.190957102406585,0.14185520106548566,9.969953481216498,99.39997241762096,4.131230953362724,17.067069190022284,20.0,38.0,23.0,38.0,43.0,9.0,41.0,12.0,0.0,3.0,2.0,2.0,12.0,0.0,2.0,0.0,4.0,1.6793621761637096,2.4123190039778777,1.678764374106162,0.041619706011651894
12071,2007.0,DE40G,30481.0,10.32485881766135,0.1339017152547637,10.368028051693264,107.49600568069845,7.333963938072826,53.78702704495268,3.0,25.0,7.0,24.0,33.0,4.0,24.0,4.0,5.0,4.0,1.0,6.0,16.0,5.0,4.0,4.0,4.0,2.8873873771940257,4.359852646603279,2.9356152026365967,0.8867802491228116
12071,2008.0,DE40G,34329.0,10.443745756985825,0.1188869393244758,10.069055918876796,101.38588709746784,6.653554243735938,44.269784074336506,5.0,23.0,8.0,19.0,25.0,13.0,19.0,18.0,4.0,2.0,0.0,4.0,8.0,4.0,2.0,4.0,2.0,2.5990446264593507,3.9550581470836015,2.618569583440712,0.5676228409895941
12071,2009.0,DE40G,34680.0,10.453918430894479,0.010172673908654062,9.44945396201001,89.29218018014667,6.557815655331734,43.00494616931398,15.0,19.0,20.0,13.0,7.0,7.0,3.0,9.0,2.0,2.0,0.0,2.0,8.0,2.0,2.0,3.0,2.0,2.502983074554099,3.568470959979237,2.537748452079944,0.4653225904338264
12071,2010.0,DE40G,38378.0,10.555239657729688,0.10132122683520883,8.118207776819517,65.90529750761289,9.041946604149867,81.75679839229736,38.0,25.0,45.0,23.0,33.0,25.0,28.0,33.0,8.0,3.0,1.0,8.0,12.0,8.0,3.0,7.0,3.0,3.6313038570883,6.365963383809411,3.581806330015137,2.3434446970873877
12071,2011.0,DE40G,37151.0,10.52274596768403,-0.032493690045658497,9.988125696967924,99.762654938431,6.223009820741289,38.72585122904253,11.0,20.0,12.0,19.0,23.0,2.0,18.0,3.0,5.0,6.0,3.0,3.0,24.0,5.0,6.0,4.0,6.0,2.8810230651580024,5.44573275913181,2.8562352680325263,1.9945524267752537
12071,2012.0,DE40G,37351.0,10.528114963964265,0.005368996280235905,9.461977404184502,89.52901639729808,6.677797712915114,44.59298229461432,20.0,25.0,24.0,20.0,34.0,22.0,22.0,24.0,4.0,2.0,0.0,5.0,8.0,4.0,2.0,5.0,2.0,2.5783002752568027,4.255470159306641,2.5928425181623527,0.3839302829203795
12071,2013.0,DE40G,35696.0,10.482793916672314,-0.04532104729195119,9.219793033862867,85.00458358726628,6.323661821098997,39.988698827625086,19.0,24.0,25.0,19.0,19.0,16.0,18.0,21.0,4.0,2.0,2.0,3.0,8.0,4.0,2.0,3.0,2.0,2.2746984967982,4.211004877235493,2.2903083675460167,0.7435536504869802
12071,2014.0,DE40G,35118.0,10.466469098519276,-0.016324818153037768,10.718964334650185,114.89619640750264,5.835257953845915,34.05023538792201,10.0,28.0,13.0,26.0,37.0,6.0,28.0,7.0,3.0,4.0,0.0,1.0,16.0,3.0,4.0,2.0,4.0,2.129656187535005,4.011263608448668,2.1258019897867464,1.1022496567889815
12071,2015.0,DE40G,33535.0,10.420344948533838,-0.04612414998543812,10.594571295435289,112.24494093406138,5.751723218932362,33.08231998720565,0.0,36.0,0.0,32.0,36.0,9.0,27.0,10.0,4.0,4.0,0.0,3.0,16.0,4.0,4.0,3.0,5.0,2.212201238050909,3.6479850959840063,2.2299264379214137,0.5041443125946989
12071,2016.0,DE40G,34341.0,10.444095254586585,0.023750306052747305,9.92794487221386,98.56408938571748,6.443968739681156,41.52473311798795,9.0,26.0,11.0,17.0,13.0,1.0,10.0,8.0,3.0,2.0,0.0,2.0,8.0,3.0,2.0,2.0,2.0,2.478449515261984,4.029961784651915,2.528654514813826,0.433791519045011
12071,2017.0,DE40G,36370.0,10.501499537981035,0.05740428339444925,9.997380126773797,99.9476093992116,6.957249162773671,48.40331591291495,8.0,25.0,11.0,19.0,31.0,3.0,27.0,10.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,1.0,2.595988493572264,4.420331305906483,2.5938818585457946,0.6414321047777447
12071,2018.0,DE40G,37828.0,10.540804848135403,0.039305310154368556,10.961928530514252,120.16387710810238,4.259099103309649,18.13992517181305,11.0,48.0,12.0,40.0,42.0,10.0,36.0,13.0,1.0,5.0,2.0,0.0,20.0,1.0,5.0,0.0,5.0,2.0281424301474518,3.588102181007126,2.07816260833282,0.46254273058395967
12071,2019.0,DE40G,32623.0,10.392772840063916,-0.1480320080714872,11.16540413292747,124.66624945159384,4.5404113004854985,20.61533477757641,4.0,46.0,6.0,42.0,57.0,4.0,48.0,8.0,2.0,4.0,2.0,3.0,16.0,2.0,4.0,2.0,4.0,1.8532291022389773,2.979870105248197,1.8885485061715328,0.4612818861703688
12072,1991.0,DE40H,9814.0,9.191565216649849,,9.21279174890431,84.87553180867934,3.905314302222531,15.251479799143857,17.0,26.0,17.0,26.0,34.0,10.0,33.0,10.0,2.0,4.0,1.0,3.0,16.0,2.0,4.0,2.0,4.0,1.3017714340741775,2.5904480484794457,1.284626718786157,0.46309841996096174
12072,1992.0,DE40H,11680.0,9.365633256382218,0.17406803973236862,10.044653858508312,100.89507113724592,5.317587634220261,28.27673824761223,10.0,44.0,10.0,43.0,29.0,7.0,27.0,7.0,2.0,2.0,1.0,3.0,8.0,2.0,2.0,3.0,4.0,1.852817991017513,3.1789701993293096,1.7951138322472049,0.5043089411336951
12072,1993.0,DE40H,13861.0,9.536834420213353,0.17120116383113526,9.03505462278845,81.63221203677095,6.322239331777984,39.97071016828053,17.0,15.0,17.0,15.0,29.0,19.0,29.0,20.0,4.0,3.0,0.0,4.0,12.0,6.0,2.0,5.0,3.0,2.172590835662537,3.5241696369447286,2.2044832885108674,0.7142467350866482
12072,1994.0,DE40H,15851.0,9.670987868797893,0.1341534485845397,10.1423537294686,102.86733917366564,7.260108778525111,52.709179476017376,7.0,39.0,7.0,39.0,39.0,4.0,35.0,4.0,7.0,5.0,0.0,6.0,20.0,7.0,5.0,8.0,5.0,2.512148366271666,5.339524005034017,2.5750383396767083,1.0482128200950356
12072,1995.0,DE40H,17492.0,9.76949891253281,0.09851104373491815,9.30098267251168,86.50827867436254,6.026347591368972,36.31686529199861,15.0,38.0,15.0,38.0,36.0,14.0,32.0,14.0,4.0,5.0,0.0,3.0,20.0,5.0,5.0,3.0,4.0,2.152266996917489,3.633087770010533,2.2364694779861463,0.8562961995800363
12072,1996.0,DE40H,18763.0,9.839642124487375,0.07014321195456397,7.375940930521862,54.40450461054771,4.782993793779099,22.87702963132937,43.0,15.0,43.0,15.0,10.0,39.0,10.0,39.0,2.0,2.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,1.7021330226971885,3.3646713070196017,1.7104463406334758,0.8852152946595218
12072,1997.0,DE40H,18042.0,9.800457652216584,-0.03918447227079014,9.2962246818427,86.4197933353014,4.496766592528719,20.22090978768234,15.0,30.0,15.0,27.0,28.0,19.0,27.0,20.0,1.0,6.0,0.0,1.0,24.0,1.0,6.0,1.0,6.0,1.6059880687602566,3.217155244122216,1.626744335221595,0.44994742136402793
12072,1998.0,DE40H,18789.0,9.841026871193522,0.04056921897693755,9.58780273495442,91.92596128439948,6.017608656426972,36.21161394190482,16.0,17.0,17.0,15.0,34.0,11.0,30.0,13.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,2.0,1.992585647823502,2.925540473021367,1.9963302656772892,0.4403442737818824
12072,1999.0,DE40H,24161.0,10.092495041920655,0.2514681707271329,10.15727154211898,103.17016518034008,4.485212671531002,20.11713270886227,4.0,32.0,8.0,28.0,20.0,1.0,16.0,2.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,2.0,1.5573655109482645,2.6086605148976534,1.580424954373262,0.27039045235690956
12072,2000.0,DE40H,27737.0,10.230522540940477,0.13802749901982203,10.59382423599143,112.22911194307942,4.892218201194784,23.933798928101528,5.0,22.0,5.0,17.0,30.0,7.0,24.0,9.0,2.0,2.0,0.0,3.0,8.0,2.0,1.0,2.0,1.0,1.5987641180375118,2.6182874163883896,1.569502152260962,0.6115198094180451
12072,2001.0,DE40H,29194.0,10.281718487690524,0.05119594675004713,9.279912467943296,86.11677541268944,6.122259595164532,37.48206255058418,8.0,25.0,10.0,21.0,38.0,12.0,29.0,14.0,3.0,1.0,0.0,3.0,4.0,3.0,1.0,3.0,0.0,2.00073842979233,3.1159553145916004,2.0113133787012245,0.5857123514428941
12072,2002.0,DE40H,27834.0,10.234013573979798,-0.04770491371072616,9.791768984275963,95.87873984142873,7.120999445444102,50.70863310201521,16.0,30.0,19.0,27.0,35.0,23.0,27.0,23.0,4.0,3.0,1.0,5.0,12.0,4.0,3.0,5.0,3.0,2.5800722628420663,6.485679721834512,2.6084406240650284,0.8723046735827844
12072,2003.0,DE40H,29359.0,10.287354422202895,0.05334084822309748,9.604811713149925,92.252408045062,3.7076408215866543,13.746600461895762,17.0,43.0,17.0,36.0,31.0,13.0,29.0,13.0,1.0,5.0,1.0,1.0,20.0,1.0,3.0,1.0,3.0,1.5010691585371063,2.604811883122347,1.5012568628707754,0.20983576535694623
12072,2004.0,DE40H,33914.0,10.431583187467073,0.14422876526417738,9.462768791859927,89.54399320819819,5.680308865420808,32.265908806578224,10.0,20.0,11.0,18.0,23.0,2.0,19.0,3.0,2.0,3.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,2.096054931889596,3.1546847348474363,2.1438718696138794,0.70784967482668
12072,2005.0,DE40H,32754.0,10.396780371009813,-0.03480281645726002,9.396538267664123,88.29493141567629,6.293315015567973,39.60581388517332,9.0,20.0,15.0,17.0,25.0,7.0,22.0,8.0,4.0,6.0,2.0,5.0,24.0,4.0,6.0,5.0,6.0,2.37483585493131,4.448640971916533,2.4606296252398043,1.385929578491252
12072,2006.0,DE40H,26866.0,10.198616825622958,-0.19816354538685488,9.989329561386256,99.78670508598532,4.330690794042592,18.75488275360526,18.0,39.0,25.0,35.0,45.0,9.0,40.0,10.0,1.0,4.0,2.0,1.0,16.0,1.0,4.0,1.0,3.0,1.5747966523791244,2.4595209943845022,1.637814965860977,0.5834393805584036
12072,2007.0,DE40H,27433.0,10.219501947254944,0.02088512163198608,10.4532997997361,109.2714767031628,7.340028522118924,53.87601870551932,4.0,24.0,8.0,23.0,34.0,4.0,32.0,4.0,9.0,5.0,0.0,7.0,20.0,9.0,3.0,7.0,3.0,2.7698220838184606,4.633287887767157,2.829213049046752,1.0766842660097375
12072,2008.0,DE40H,28003.0,10.240066926275098,0.020564979020154084,10.2019101655601,104.07897102615848,5.511328058173096,30.374736964806026,4.0,25.0,8.0,17.0,33.0,10.0,25.0,17.0,4.0,3.0,0.0,4.0,12.0,4.0,2.0,3.0,2.0,2.018801486510292,3.351977735604436,2.031642416336765,0.3284597717886579
12072,2009.0,DE40H,26093.0,10.169422358105223,-0.0706445681698753,9.530691107024824,90.8340729775221,5.664521588525345,32.086804826869695,13.0,25.0,18.0,19.0,6.0,7.0,3.0,9.0,3.0,2.0,0.0,3.0,8.0,3.0,2.0,3.0,2.0,2.074916332793165,3.130771145581305,2.092771566783011,0.4961471854697541
12072,2010.0,DE40H,29006.0,10.275257984120195,0.1058356260149722,8.141109943431486,66.27767111103901,7.243308345493362,52.46551578789378,41.0,29.0,47.0,25.0,36.0,27.0,30.0,38.0,7.0,3.0,1.0,5.0,12.0,7.0,3.0,5.0,3.0,2.723048250185474,5.012876619783754,2.712759678514993,1.3901703174982045
12072,2011.0,DE40H,31103.0,10.345059556537576,0.06980157241738105,10.035540528390476,100.71207369696778,6.253170177749297,39.10213727189318,10.0,20.0,11.0,14.0,26.0,2.0,16.0,2.0,4.0,6.0,2.0,4.0,24.0,4.0,6.0,4.0,6.0,2.718769642499693,5.549868144432796,2.7122440721772314,2.093683458920911
12072,2012.0,DE40H,32653.0,10.393692014097626,0.04863245756004986,9.484615588330236,89.9579328583969,5.632895115538155,31.7295073826536,19.0,24.0,23.0,16.0,32.0,21.0,23.0,24.0,3.0,1.0,0.0,4.0,4.0,2.0,1.0,4.0,1.0,2.101826535648565,3.349654065789399,2.115538664226899,0.4186459414564901
12072,2013.0,DE40H,32337.0,10.383967364449738,-0.009724649647887773,9.227435939675312,85.14557402081164,6.464203007464561,41.78592052171388,18.0,27.0,23.0,16.0,22.0,17.0,17.0,20.0,4.0,4.0,1.0,5.0,16.0,4.0,3.0,5.0,3.0,2.3941492620239115,4.407968370448311,2.4501975340740607,0.835309992240314
12072,2014.0,DE40H,34877.0,10.459582865149603,0.07561550069986467,10.738086040518043,115.30649181356848,5.03748312328803,25.37623621741173,11.0,28.0,12.0,22.0,40.0,7.0,26.0,7.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,1.7863415330808627,3.4324031993356177,1.7619327507291895,0.8726799986716646
12072,2015.0,DE40H,35326.0,10.472374515715389,0.012791650565786128,10.513467480423856,110.53299846192994,5.314121405319094,28.23988631047058,0.0,37.0,1.0,25.0,38.0,9.0,26.0,10.0,3.0,3.0,0.0,3.0,12.0,1.0,3.0,3.0,3.0,2.005328832195884,3.465614235509769,1.989860890834444,0.5072163826235099
12072,2016.0,DE40H,36360.0,10.501224548291415,0.028850032576025697,10.004829542371825,100.09661417191602,5.245204885836952,27.512174294407828,10.0,35.0,11.0,22.0,19.0,3.0,10.0,11.0,2.0,3.0,0.0,2.0,12.0,2.0,1.0,2.0,2.0,2.009657044381973,3.551670513785456,2.050940585632642,0.4424119647872175
12072,2017.0,DE40H,37906.0,10.542864689886246,0.04164014159483109,10.014653708708709,100.2932889053531,6.827306178833018,46.61210965953151,8.0,23.0,11.0,16.0,28.0,3.0,22.0,9.0,5.0,2.0,0.0,5.0,8.0,5.0,2.0,5.0,2.0,2.4647314725028937,4.910802690609358,2.497147459346375,0.5577143705648195
